Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
16023,-0.03471176970524331,0.6819529712949639,0.5009171876243808,0.11422764866203965,0.6078965097165392,2.403415585238275,-1.0651136630753726,1.513449743242131,0.33198033056901455,-0.7877837519082389,-0.22859991534001858,0.8389405004696122,0.08589300629333041,0.6255080168310357,-0.1755639454992155,-0.1942691319785193,-0.05390484900573916,-0.7955570679408823,3.2430929695947333,-0.08743532877718108,-0.24269874782528175,-1.1274960989530387,-0.4174303819894322,2.3883719928704386,1.0626572907875265,1.6733639461525236,-1.5100412119852522,0.5045818144773903,3343.06,0
41090,-1.168678037619532,-0.31026675659345604,-0.977555244798551,0.1503017614618776,0.1866091231563581,-0.05761879703358539,-0.30522470435466764,0.6308116845547775,0.1904996797790664,-0.620847598251116,-0.9943493746085122,-0.6172531865469232,-2.219300372747535,0.885231482988991,0.6686548047579066,-0.7557915001583629,-0.9823035803773146,0.4243939378610126,2.3079162506161106,0.5483196275544987,-1.890010171182943,1.127908993253569,0.3440539215634665,1.184256645196173,-0.3756336657655356,-0.5894523999387185,-0.2205382291565374,0.6265383633369425,4313.99,0
67221,1.1428228145150205,0.3241663524884421,0.09933230542922587,-0.36361221221385587,-0.44643361455052827,0.2010990467149675,-0.6095122021592831,-1.024186824329205,0.7094518171390395,-0.1681438185847896,-2.5623336587953105,-0.5583017539460305,-0.22979963057519381,-0.5923559556520536,0.09806753953894455,1.0487071264165635,1.1218578562304709,1.2795186697601588,-0.18144906924751675,0.9495945713644882,-0.4547947173776929,0.15449366559525113,0.3483417392461269,0.7228268949855121,1.3511140899867151,-1.58242797402364,-0.19370537980496205,-1.2395622860802396,815.35,0
64820,0.7519330326867741,-0.13014305436768459,0.751387123371789,-0.056945623721067457,0.19408999289830758,1.050654396007612,-0.186971302985446,1.8540925663341883,-0.43548637056984335,-0.47209057769712737,-0.19102776260016902,-1.100154232971695,-0.8514064342603136,0.12354769595558233,1.2958717818630143,1.6554071130882952,2.3200407220172594,-2.2168188393540644,-0.10633700253131496,-0.059415181272494094,-1.0398065310268843,-0.3365525898781734,-0.8978300664256293,0.11179915820338826,1.292745289518207,0.8168370114309812,0.5402879440356954,-1.5028706086823893,4062.26,0
769,0.7910319470430469,0.09699596499271819,-1.6694052811213718,0.3078017688920592,1.073631749859772,1.1055259329579838,0.056649924897107164,1.221033695525353,0.5131057981760827,-1.9792998103757877,2.412615421612916,0.4395012306202264,0.17521141890851205,1.9541574337502863,-0.7188323876087304,-0.4835614838465371,0.19613145902390733,0.5027448074908146,0.9955815140020298,1.855503314794263,-0.6076463453734726,-0.01987363536831157,-0.4877053729487446,1.0071572005966691,1.6637328321434735,-1.3805987058996512,0.22328091325537056,-0.7459421264756013,4267.13,0
59735,-0.9093874547947389,0.5951570254369136,0.543360192379935,-1.7101683926566256,-1.0265152994110602,1.1870303055603801,0.5296927543567308,0.5820977034686158,-0.2595466775839172,0.7479102561175338,0.7846042878980238,0.7789365035121141,2.98525900260341,-0.5057467042619367,0.7450053128772811,-0.6121669171548207,-0.9040682897360003,-2.4932708203300775,1.7031726099180378,0.22423474453529177,-0.1373109657888796,-0.10726476581094174,1.0743330047702437,0.5179947763914519,0.30524312653135294,-0.43615544150748503,-1.1983921249520453,-0.6615414425152919,4571.79,0
62955,1.4027943109360992,-0.8182206832334725,-0.6626237589458467,-1.348185422105713,0.132969674146876,0.6387302220291846,-0.07049877805909122,-0.22648409884983192,0.738810480887503,-1.0727430257398065,-0.01926037973439464,0.4577728661518858,0.3674816654743044,-1.0589075870566005,-0.19469729611668168,0.4912076654119963,-1.548960525053475,-0.965664803523208,-1.6380290574360168,-0.3464265060068996,0.9577916144729056,1.220282896417717,0.4964001177339411,0.02620475277403566,0.5873916998060122,-0.25762048551099404,1.0841982440435427,0.7534194635024307,1327.16,0
64925,-1.4018510627922809,2.0923872756854602,0.5705986685931593,0.743264094022715,-0.7001208149391732,-1.1430049127304835,0.4865016438262019,-0.9594392367234797,0.6153674840130534,0.23924686411114954,-0.2628908292082677,1.6744924333475373,-0.3135296861723979,1.4816634024625988,-0.06418817710849775,-0.35802937974698623,0.2579759812211809,1.6291663649009451,-1.7863754653546866,-1.611567359102828,0.20760335140062577,-1.0766791274710135,2.0750650393485417,-0.30356432526591504,1.41418728833109,-0.06963345330010817,0.21030304022199536,-0.6145387836910949,4519.86,0
67969,0.5868570938002703,-1.006017381499702,-0.7632591565425169,0.17086543812794186,1.1950466289248425,1.633431532301096,0.06447441481012024,-0.372206776071053,-0.9354387020445953,2.0740826697499735,0.02246589281204638,-0.005596018829046555,0.9218015019772522,1.9625871905307948,0.09175248444837286,-0.13939720066323416,1.1038773433162576,-0.581782033392054,-0.6220348055543814,-0.26265952031616774,0.30767665340111383,-0.7625192391465982,1.1801281737415277,-0.0809173376626882,0.4473939370689756,0.6891644570743356,0.19839351717748668,-0.856348518281204,1603.99,0
5311,2.1904556258099785,-1.2141886127877322,-1.804882100664519,-0.18398333635267913,-1.5231869047837747,-1.146345393018688,-1.9754665663538713,1.088748619704186,1.0859821161750323,-0.9193845915864234,0.54711911517521,0.6687416555925126,0.4826878872092127,0.0036956718478473255,0.2522403964266774,0.7396531517246714,0.4751677464953816,-1.1738799644089726,0.5827375831738644,-0.33638694541113623,-1.0955193888455623,1.0363028920724797,1.144293068559939,-3.1704257358780557,-0.5012341077902127,-0.6836342822863877,-0.009182353385138937,-0.6116337366945591,2762.14,1
83104,-0.9905363251306883,1.1581108735000678,-1.6275424378831627,0.01843393306539316,-0.5589218472715883,0.30263546523903323,-0.9393353938187543,1.884586305934609,-0.535963445114048,-2.5302875227463297,-1.1808128153088449,-1.0917008761393143,0.4200944904518413,1.0114630354083562,-0.11622904312195817,-1.9093560875072928,-0.002403840918853844,-0.19793772898468187,0.4968735905075971,0.9603047962814704,-0.8807540896027302,-0.5955349351838592,-1.387868550455802,0.21060083929764178,-0.44854283652786137,-0.2737292521667607,-0.5177574472222197,1.1186323341542117,253.49,0
53707,-0.5662977296027719,0.7916626939629359,0.048084946661381994,0.34758170536167105,0.37721187506452086,-0.7542758500193579,-0.14408755572161547,1.543243528272189,0.8080577982811451,-0.2860042218801108,1.114321694668872,-0.387099702474401,0.606850593215671,1.341475915530881,0.21471318317052634,1.3183023248526693,-0.5892716517893062,2.067906338163552,1.0697714549838502,0.46248362406685406,1.798725018351312,0.9005330773315916,0.7638603516334226,-0.4884760801103597,0.23855495377373917,-0.014270352949388505,0.2178023397487261,0.013043374376952133,220.36,0
85305,0.09965136508764122,0.6241198170521551,0.25972250172148187,-0.5397596803093615,1.5655240292343404,-0.06413834659299254,-1.2096947428411076,-0.4888494217862741,0.36728731340134063,1.100959634998571,0.7153813154412441,0.6955377575657775,2.0565435648295414,-0.742484232538384,1.5781180575621845,0.07268052432934134,-1.0921636327180897,-1.8316822472060261,-1.1996975283653082,-1.1793691216326172,-0.7352010347632466,1.6994359830087096,-0.05310680169691065,1.592669998282884,-1.2905614219462187,0.14959795751878804,0.4755884359285824,-0.1792510253569118,3602.15,0
28693,-0.5034756541161992,0.6283455092642799,-0.9043166251044086,-0.7783047254023127,-0.0657502610729878,0.3287624103034804,0.5999287299962045,-1.1196174332890112,1.8381836767951225,1.9583474542205939,0.7181857257079345,0.849102110743144,-1.1308884353259157,-0.4853058353678683,0.9854496856152184,-0.4114931445621802,0.8347513263248821,-1.0513099116393445,-2.3161438629688766,0.1722543864110375,1.6562082520572956,-0.40179502694163366,-0.5509818035382495,0.01934407081175429,-0.14325891536419263,0.09782717470792267,-1.746895691345555,-0.11000549870105147,2222.96,0
71932,-1.5506634310661327,-0.012246772846914623,0.6385924587773739,0.19584525509768155,-0.5551995266931984,0.32135721545027307,1.5307508323436974,0.14088624691120394,-0.22346598237185214,-1.2295495944524168,0.4384757388097273,-0.29396694766418224,0.47363207681145447,1.230874513154735,0.8691545924968965,-0.08923415422144892,0.9137716213855857,1.4974316831796264,0.8580141953021454,0.6715311717290534,-0.2430611988808665,0.6813623265753054,0.1680153405325285,-1.1889634195349619,1.0965471182302537,0.4360057752225798,-0.5387608373460957,1.2920603343265227,1282.21,0
93016,0.06856297480602733,-0.8972543714858315,-1.6615200622689599,-0.978372777615032,1.8811570694405901,0.42192075423528475,1.2187618516973167,-1.7684393655628516,-0.3493167961181975,0.4966992232365217,0.019616657693989903,-0.07159925185806683,-0.9263811299815384,1.6850142787085094,-0.4555395260238707,-0.03757064497948127,-1.5457297866907331,1.8577023435377324,-0.8281962729652346,1.5280313593878327,0.0022879361435040493,-1.1536922813398585,0.9452115346114836,-0.0498801541281177,-2.191253851165281,0.8438395096417373,-0.2549469704035893,-0.7491717266032418,952.88,0
25658,-1.0623037137261049,0.07580455819372633,-0.06607979864731657,0.40825275571447184,-1.448013900416244,1.613711269058647,-0.213442870930208,0.32316771418478146,-0.01941960588773261,-0.46531045678005334,0.6728612359668199,-1.5178737466808094,0.5555126463422483,0.5628808601743548,-0.8892408282283243,-1.7312013034449254,1.5898389781806839,-0.10343122429028392,-2.018487864388638,0.8875039674140593,1.0703651602299298,0.7547332980678092,0.5008315910042116,-1.0461210850625042,1.534482101794515,0.392634115650968,0.25617060569427813,1.315508290940104,3350.1,0
84478,0.4735924306351816,-0.6771617115121117,-1.2110161997624567,-1.7025836042378404,-2.198805956620082,0.45353430151397983,1.490726136849952,-0.14760258629866868,-0.30317978283427544,-0.10594835430413566,0.591814133741378,-0.3570292008066094,-0.9186865114860944,-0.8798143535020543,0.9553005582377528,1.494938227453236,0.5740712208940013,-1.2390527025266425,0.14506374595938162,0.7608466543114778,1.2718924219386565,0.1994239859867671,-0.87847380134206,0.4734074157124664,1.1223742187031596,0.45358552350921844,1.193311005927126,0.21049629892150362,3.01,0
18431,-0.9194242342338032,0.9751197334177512,-0.6518361078021592,1.0291556373256436,0.4400144500533324,-0.24415663529064868,0.14866745720211155,-0.46603650186824225,0.7999419019420501,2.6443433470170348,-0.3540407109410238,0.8903831635197862,-0.4173668136050844,1.9870611116994412,0.8760467925297942,0.041325632270618466,1.3995946451457935,2.095843501809159,0.7931756882186773,0.06008599461516361,-0.1108125602790875,0.4730382821602152,0.7424589135926203,0.29094736433948537,-0.4597646158304763,-1.5822231667464777,-0.7717408145967823,-0.16041938197534772,4029.65,0
2747,1.5499344050175394,-0.14705738150213865,0.047398671316414016,0.472597482413043,-0.5020542243526112,0.9640871682883573,-0.33708597111803934,-1.5947030672667954,-1.616310608436588,-1.5029703283951532,-0.573601772896901,0.5752050161065663,-0.2950899142379063,-0.5309708978119645,1.472670675750982,0.4430021304473752,-1.342127748485115,1.5944423917491968,-0.12205713212127726,0.3883120054234496,-0.3882430535215389,-0.645572072035395,-0.6375875420759639,0.9578396311082676,0.5433908278718096,0.05022769916568044,-0.497961846817842,2.5009004979342815,397.17,0
59150,-0.7832532923362371,-0.8254971967925115,-0.8604133652839524,0.25602973431387566,-1.0212328171307132,1.1894704889246406,-0.6134026635409398,0.5136001065697166,-1.053682419146354,0.25373966149457344,0.1018562952619867,0.5006657213812097,0.975816719344709,-0.33513778117145177,-0.6039806259692295,0.9515497705740428,-1.365824155415439,0.678946987762233,-0.45784838618248924,1.2495049007061587,-0.05592044852221312,-1.6610834155671725,0.21668311896428621,-0.7908817916945654,0.003147726906326633,0.4795075480016086,-0.5125341106465501,-1.0556394897985963,958.26,0
65725,-0.3220615162056756,-0.32138584165299344,-0.38455554422982535,0.9826909839455139,0.7083564472993533,-1.2276078151369925,-0.30246968648812833,-0.5327008396619114,-1.067802921579193,0.4676931717654332,1.5490201514951873,0.04977368718096008,0.9184544439424138,0.34233783448962146,-0.22954865536034708,-1.0211624575603002,-0.14896930976729691,-0.81240234893742,-0.15936223214590656,-1.3327773974796497,0.3379575282321183,0.5032520647495048,-0.3033500674771342,0.0340080962281468,1.229990368438683,0.7289411945704503,-0.8015275901045416,-0.35368575956700604,1931.8,0
84654,0.8135172173696698,0.41293145427562433,1.0062928092144405,1.6654744444625766,0.24380071377119883,0.597400069849858,-0.38817681854122876,-1.169916835710288,0.9503075919735757,1.0857863249393471,-1.2391070756539009,0.007063158628176452,-1.2457173764463845,1.5541604207147741,-1.6394841625254342,0.47347189903522846,0.5027844268951942,-0.049029340838036735,-0.37058276240078286,-0.3494393272169559,0.8913036868697555,-2.0634031524794545,-0.2188662517356257,-1.3650217954266353,0.9826831427699412,-0.6923507742337942,-0.34718649511226246,-1.2324312391640002,2424.81,0
35773,-1.2308643164339552,-0.5637245528039747,-0.5768918695231487,1.0143700650181304,-0.5640786307367284,0.7011727423108983,0.1704162223754877,-2.8722622132816493,1.7106133725819253,0.09798315347089544,-1.46752526575244,-0.6603211394734471,0.054934110999848726,0.8539759765522237,-0.39247110606087293,-0.26764109089879357,1.7963608229269636,-0.16036008104483077,-1.3480471119401671,-0.7725687487562407,0.004229858994151577,-0.3173504922425348,0.7662429750405095,0.7014947819247145,-1.4000707231830092,-0.659039274888645,0.7708022199879712,0.9524619705361694,1775.62,0
67435,0.22745993460412942,-0.8222203955664315,0.8356921120651418,-1.8408742313316453,-1.2803043986708944,-0.29756350335999193,0.1605739810498646,-0.027514905050636255,-0.1044492185374715,0.3080505395041023,0.16476084123651674,0.6988284202025348,-0.7095798547491726,0.41486550036191044,0.9965705105794472,0.8467707752164937,0.7060789138151315,0.33085130461557777,-0.7146806769904318,0.3791531187261241,0.6188862980231536,0.9411818664199697,-1.040193719815898,0.518871180440122,0.5872624134641767,-0.5741006752835983,-1.0538354953643456,1.689188933651679,1604.24,0
56886,1.307142754282428,0.2436872114919123,-1.129706854657618,-1.2795769667357015,0.8724573282801447,1.3757068133116195,0.0030460201534144695,1.772251596669744,-0.16882172319001063,-0.3916485674217911,0.05088770185601806,0.4209729443893898,-1.2585049106753345,0.4632885301181062,-0.46649537922819795,-2.1272274203514954,-0.24268127681203333,1.451001438131336,0.5212799050138145,1.2302221756507876,1.638359732270941,0.19189773587303607,1.945195074276933,0.49580502102757085,-0.20562785364324765,0.5364138998913434,0.4278143951529032,1.669922781404639,4819.62,0
66803,-1.6074832345612275,0.24496657110872277,0.5298041779152828,-0.6248185776956788,0.650201177958661,-0.15005558703252672,0.43693816974634986,1.66125921454787,0.07005216311318138,0.26912694124510733,0.1733416643704082,0.49201884799279927,-0.21701705042437042,0.04351466864346608,0.6404797952008238,-0.099094300241269,-1.0263692076658921,0.8794170411374032,0.3216785413765001,-0.5969742867210739,0.38130961226478466,1.9483426447898131,-1.8210860692944963,0.00161903135694112,0.0828325705180999,1.0338810549242086,-1.7019022300183355,1.2239487531460047,3208.26,0
31551,0.1846338585323042,-0.5069431753711298,1.4415686206579004,0.026091050210833786,-0.09917586377938291,0.12557645347154225,1.1906462747863413,-0.45709625658627184,1.1618783026081905,-0.3431922754974105,0.24395319790850026,-0.5260348426675804,-0.3084827884558197,0.5581395145185063,-0.19050310599781134,-0.6028206557839616,1.23000057271915,-1.0773760769847582,0.16805980596682024,-2.390304367469438,0.3116528560047783,1.0251091525817735,-0.5976676832548571,0.4147728907887909,-0.7281719009698155,-0.4074601072916016,-0.5613379964422059,-0.19762046779596562,118.14,0
11394,0.25988279424842353,-0.4710383056183228,-2.4716445001272893,0.517659020469123,1.8466369960476658,-0.1730718242838696,0.9495541354413237,-0.6022120603617805,-0.9273531341905741,0.6215718898560508,-0.22320225463480511,-2.1533429198712444,2.4267164863455224,-2.529560077694303,0.32405702822156063,0.4322629506341555,-0.9647054257507148,1.3764964500195378,-0.9951484818533795,-0.41222074502447015,-1.5189108250900678,-0.6538983883255765,0.370211889941741,1.6043391083085963,1.7481370691208353,0.9079623136270489,-0.32948930021798606,-0.3652409774898465,2151.45,0
69092,0.7818228717773104,0.2320499373576363,-0.7968952554704768,-0.7257438131534656,-1.0700847663261526,0.015579047581467534,-1.4848979684499035,0.46877425607502377,0.23836898273478513,-0.36961033604363397,1.4898634386020821,1.0971527117536957,0.43295982536069616,-0.29660745906979835,-1.1476913898156673,0.47004418736820214,1.6284685547723217,0.3131321400131553,-0.18150316213566714,0.9134737320174066,-2.6307301368290634,0.02731337985143867,0.5843141664353099,-0.28509425704201397,1.040061819902576,0.12347980916459421,1.6748596729140648,-1.671169772494065,4375.17,0
3890,-1.236950710878082,-1.4480843414973241,0.57707212718054,0.18676676447707832,-1.5255251709247388,-1.0962750868952018,-2.553921134901955,-0.9983854391882915,0.9751976297824297,0.37710039390218647,-1.6009039784765156,-0.47883745600840416,-1.3776175007542373,0.241321934916781,0.08520944963390106,-0.7076258948220261,-0.28438464960650933,0.6870657958589163,-2.1770650464428547,0.5376299029498797,0.38837572923016833,-0.04737070254443595,-0.10047572057170515,0.1386451837100845,-0.7397711639729673,-0.12428577716243629,-0.274802304752688,2.0358735351817927,1507.98,0
41606,-1.3204566130842763,-1.4074637743765552,-0.2030453860429927,-0.7553829323533225,-0.6919080698812444,-1.4400508825942944,0.9343199112392737,0.30179189981946597,0.5010941699398452,-0.029262813684978354,-0.828497024780246,-0.8627757640431206,-0.5647740041709423,-1.151014083619507,-2.9911359709007233,-0.7121738641760436,1.5905820726178503,1.466540859278603,0.17847666388538974,0.4281862478105761,-0.09482423128087224,-1.5821767633461272,-0.057390703001542406,-1.0861262991814098,-1.3346106069102326,-0.21138422981796898,-2.2012434734509183,0.4689780781484677,473.69,0
96276,0.5219415656168976,-0.718444221252436,0.37114587337130883,-0.6115178029919482,-0.045586016355497805,1.5945050632249722,-1.366878698415421,0.7660802783846903,0.1895816165987434,1.1260502507721681,-0.10325476014904739,0.6934789119139937,1.0213832954293984,0.38632331781156,-0.18689615816198485,-0.11066536855732945,0.6789312900592783,-1.1115802495135512,1.4288577078135674,-0.27999330187447974,-0.514782674914742,-0.9403989164843533,0.41055008532761655,-0.8682609615983323,-0.3856726309778482,0.7466113646021572,-1.9988889068612499,-0.49195690486948307,3792.17,0
80038,0.29698467323318606,-0.21344715171184725,-0.6039851867158206,-1.4066610968482223,0.24333944932269183,-0.8469613483183278,-0.22476540189268354,1.2269332238843076,1.0010460925671412,-0.05139372358848624,-1.6431888111541673,-0.3920126399191296,2.088442772869925,-0.20447122098612153,-1.6304732437151401,-0.8966422273152082,-0.13699548944245826,-0.035825578706462934,-1.4741321320421057,-1.2790307362197864,0.24353020418634463,-0.5607609069798603,-0.2310694774576803,0.09781329309330739,0.43450264609130573,0.3255778167870701,0.03402958634668099,1.3280568889869675,3030.46,0
87313,0.25049285034587654,0.3109075655980046,0.08658978747289992,-0.9232332461109043,-0.24123605785632987,-0.9913923494563072,-1.1701130260593595,-0.10015407647995278,-2.703232292999237,-1.7730324682068814,-0.17585440443207118,1.0599363840466218,-1.5859833122379583,1.75547569831549,1.205994516546816,0.8419836954521269,-0.5193963718261266,-0.531454551359215,-0.5859276733177553,0.5152943216244674,-0.06040372919690829,-2.0362205028559366,1.3931812579349059,1.1039335467019071,0.240205843946223,2.2758254276476375,0.6137708557899086,-0.9727645167600009,2851.99,0
10627,0.3464482094969757,1.475356216949552,-0.15567723539207948,-1.3516846056163336,0.3520553965142968,-2.153390113603715,-1.8019804375800197,-0.20367375017696587,0.6778753195309076,1.2619215007139917,1.6614701657280182,0.6170059495766975,-1.879924385139045,1.5730197252148563,0.7774073527645112,-0.36920720044744615,-0.3409078773460798,-1.5678594253654559,0.32910677871012955,-0.8342818100346248,1.1277802506338985,0.047493468251642953,0.8393491142316022,-0.25628082425157245,1.2531328247682434,-0.8522246429973241,0.3754558576272528,0.40662203422267407,268.83,0
8792,-0.6800247215784908,0.8576596232020194,1.1677820616598074,-0.9758732529773327,-1.251539424190444,-0.6389617476895022,0.541462728204788,-0.877982586756561,-0.6540756831274238,-0.9057323008626189,0.020886488295961788,0.6835693232004776,1.8709651753717822,-0.46580556911816284,0.46667098196608103,-2.9069882193216414,0.4283166923752375,0.3467099776049199,1.2528426344274837,2.184096733380456,0.0861108682589779,-0.24907184465304072,0.8728243510056346,-0.23591652931212392,0.7899197221808523,0.5181017020299757,0.1675701058009903,-0.17262913429083468,703.35,0
73969,0.23225369716100355,-0.1599385299634271,0.2544208433012131,1.0536417966078395,1.4437646040732595,-1.3230897934074983,0.7591551603026468,-0.82688035403986,-1.830632896856457,-0.6537663386488198,0.23070090571868349,-1.3659557112005343,0.38961417737090387,-0.15083771156669531,1.52100622715938,-0.3748220566218061,0.07715649621771674,2.5115565515844236,-0.4482246163001494,0.570507208354516,-0.7469232850701676,-1.6728939013115742,-0.966156723370417,-0.4068852445043747,0.9695690257529068,-0.5292010098115129,1.1622595975056669,0.638677139880301,3113.12,0
43001,0.29307247329868125,-0.01901620790268883,0.3376026620752022,-0.949398888831943,-0.0821511783925688,1.642015160136369,-0.5765104007267194,-0.22647889190152676,0.5112025995249807,-0.5956612940434921,-1.2601647651725802,1.2119439853864005,-0.8682927318763665,-0.0739475656083926,-0.9489165208248372,-1.0385438208439723,-0.5938114080687051,-1.8400777445057528,-0.6922503292658964,-0.5806483025539511,0.990166238959289,0.4042128652773321,-0.07938842440570287,-0.5347566708443231,0.32685540061043733,-0.8692869869886438,-0.5395912207371316,-0.06357353918612146,1039.91,0
76552,-0.7143514180263678,-1.0025293646378088,-0.4118769661224674,2.632382064837391,1.1172958315881276,1.0098170893426341,-2.59104229214491,0.3673655068161781,1.3736585451629577,1.3744380931708173,-0.6163614080394775,0.26125053123385605,0.5346290861224353,-0.4516594761596227,1.7473631979155582,-1.6312758154609455,-0.16563141031763223,-0.032280611049470324,-1.9689231424160831,-0.6113852473886282,-0.21713107494620248,0.7158727446909595,-0.3004659487207037,0.29497145570882155,-1.3892987302109903,-0.010867137034972144,0.8949105560268252,-1.4509278911112242,2520.85,0
